,link_id,from_node_id,to_node_id,length,lanes,free_speed,geometry
2407,4485,2229,2096,0.80988,4,120,"LINESTRING (120.4928686 31.8632331, 120.4928396 31.8635576, 120.4925007 31.8648346, 120.4924637 31.8652428, 120.4925191 31.8655359, 120.4925992 31.8657243, 120.4926978 31.8658708, 120.4928581 31.8660592, 120.4930922 31.8663000, 120.4932463 31.8664831, 120.4933449 31.8666872, 120.4933695 31.8668599, 120.4933264 31.8670274, 120.4932463 31.8671739, 120.4930984 31.8673048, 120.4929258 31.8674147, 120.4927102 31.8674827, 120.4924144 31.8675455, 120.4921186 31.8675717, 120.4918660 31.8675612, 120.4916318 31.8675403, 120.4913853 31.8674879, 120.4911203 31.8674094, 120.4907999 31.8672315, 120.4905719 31.8670640, 120.4904659 31.8669815, 120.4902761 31.8667919, 120.4901386 31.8666376)"
2408,4487,2239,2233,0.74028,4,120,"LINESTRING (120.4900533 31.8661264, 120.4901581 31.8664823, 120.4902505 31.8666367, 120.4903676 31.8667910, 120.4905339 31.8669350, 120.4907250 31.8670893, 120.4909222 31.8672019, 120.4911193 31.8673144, 120.4914090 31.8674138, 120.4916739 31.8674609, 120.4919204 31.8674766, 120.4921484 31.8674766, 120.4923518 31.8674609, 120.4926106 31.8674243, 120.4928694 31.8673405, 120.4930851 31.8672149, 120.4932145 31.8670736, 120.4932638 31.8669062, 120.4932761 31.8667806, 120.4932268 31.8666183, 120.4930974 31.8664404, 120.4929433 31.8663410, 120.4927277 31.8662886, 120.4925120 31.8662991, 120.4923456 31.8663619, 120.4921731 31.8664927, 120.4920437 31.8666236, 120.4919831 31.8668377, 120.4917417 31.8679266, 120.4916669 31.8680228)"
2409,4488,562,2235,0.64562,4,120,"LINESTRING (120.4901253 31.8615698, 120.4901880 31.8615475, 120.4904538 31.8614529, 120.4907928 31.8613430, 120.4910084 31.8612331, 120.4912118 31.8611075, 120.4913104 31.8610080, 120.4914521 31.8608301, 120.4916801 31.8605684, 120.4918033 31.8604585, 120.4919512 31.8603695, 120.4921053 31.8603119, 120.4922717 31.8602962, 120.4924627 31.8603329, 120.4926044 31.8603957, 120.4927153 31.8604742, 120.4927893 31.8605632, 120.4928447 31.8606417, 120.4928879 31.8607934, 120.4929002 31.8609400, 120.4928879 31.8610656, 120.4927153 31.8615837, 120.4925120 31.8620338, 120.4923148 31.8623635, 120.4920683 31.8627351, 120.4917664 31.8631119, 120.4916956 31.8632894)"
2410,4489,2178,2213,2.23589,2,120,"LINESTRING (120.5076916 31.9230956, 120.5075499 31.9221486, 120.5074713 31.9216234, 120.5070585 31.9196814, 120.5067959 31.9187852, 120.5065333 31.9178889, 120.5045160 31.9126689, 120.5044651 31.9125371, 120.5033312 31.9096368, 120.5016732 31.9053957, 120.5010925 31.9037658)"
2411,4490,1889,1897,2.63182,2,120,"LINESTRING (120.4996903 31.8994821, 120.5002939 31.9009631, 120.5008238 31.9022632, 120.5036309 31.9096188, 120.5047193 31.9124705, 120.5047902 31.9126547, 120.5067640 31.9177845, 120.5070699 31.9187947, 120.5072959 31.9195413, 120.5075885 31.9208329, 120.5078167 31.9221610)"
2412,4491,1091,2246,0.36377,3,60,"LINESTRING (120.5198183 31.8877934, 120.5187959 31.8850748, 120.5186445 31.8846680)"
2413,4492,2248,1092,0.36194,3,60,"LINESTRING (120.5187404 31.8846410, 120.5188985 31.8850448, 120.5199529 31.8877382)"
2414,4493,1093,1904,0.28904,2,60,"LINESTRING (120.5266208 31.8847169, 120.5256947 31.8828113, 120.5254502 31.8823081)"
2415,4494,996,1094,0.28836,2,60,"LINESTRING (120.5255322 31.8822768, 120.5257762 31.8827809, 120.5267057 31.8846780)"
2416,4495,1828,111,0.17417,2,80,"LINESTRING (120.6637318 31.8011246, 120.6633859 31.8009705, 120.6626764 31.8005332, 120.6621656 31.8003079)"
2417,4499,1499,2265,0.59309,3,100,"LINESTRING (120.6139607 31.8300799, 120.6164136 31.8299893, 120.6173698 31.8299509, 120.6186449 31.8299165, 120.6202216 31.8298392)"
2418,4500,2267,1918,1.10304,3,100,"LINESTRING (120.6570306 31.8288885, 120.6613971 31.8286749, 120.6650984 31.8285889, 120.6671556 31.8285509, 120.6686778 31.8285484)"
2419,4501,1920,2273,1.09988,3,100,"LINESTRING (120.6686725 31.8286901, 120.6671845 31.8286609, 120.6651201 31.8286954, 120.6615392 31.8287596, 120.6570607 31.8290091)"
2420,4502,2274,1492,2.51661,3,100,"LINESTRING (120.6430758 31.8293304, 120.6355041 31.8293247, 120.6263705 31.8296983, 120.6220761 31.8298710, 120.6207835 31.8299208, 120.6186472 31.8300093, 120.6165054 31.8301319)"
2421,4503,2267,1917,0.38386,3,100,"LINESTRING (120.6570306 31.8288885, 120.6576020 31.8287796, 120.6599314 31.8286265, 120.6610630 31.8285552)"
2422,4504,1921,2273,0.35107,3,100,"LINESTRING (120.6607656 31.8289406, 120.6599669 31.8289284, 120.6584029 31.8290310, 120.6570607 31.8290091)"
2423,4505,1532,1492,0.67923,3,80,"LINESTRING (120.6236749 31.8298859, 120.6231181 31.8299005, 120.6224967 31.8299278, 120.6191886 31.8300862, 120.6179578 31.8301160, 120.6171122 31.8301526, 120.6165054 31.8301319)"
2424,4506,1840,1849,0.59115,3,80,"LINESTRING (120.6174902 31.8298798, 120.6188685 31.8297828, 120.6217693 31.8296849, 120.6225503 31.8296687, 120.6231027 31.8296558, 120.6237284 31.8296195)"
2425,4507,2274,1843,0.47419,3,100,"LINESTRING (120.6430758 31.8293304, 120.6413532 31.8294130, 120.6394374 31.8294319, 120.6380676 31.8294309)"
2426,4508,2282,2266,0.5147,3,100,"LINESTRING (120.6376352 31.8291034, 120.6388252 31.8291042, 120.6410523 31.8291535, 120.6430710 31.8292401)"
2427,4509,343,2282,0.17427,3,80,"LINESTRING (120.6357938 31.8291234, 120.6365192 31.8291160, 120.6368781 31.8291062, 120.6376352 31.8291034)"
2428,4510,1843,342,0.23164,3,80,"LINESTRING (120.6380676 31.8294309, 120.6367389 31.8293918, 120.6363612 31.8294005, 120.6356207 31.8293941)"
2429,4512,2058,2079,0.97076,4,120,"LINESTRING (120.6928287 31.9599044, 120.6937843 31.9595717, 120.6958389 31.9588251, 120.6961306 31.9587157, 120.6963756 31.9586459, 120.6967423 31.9586459, 120.6969967 31.9587269, 120.6971411 31.9588380, 120.6972482 31.9589332, 120.6972940 31.9590475, 120.6973211 31.9591658, 120.6973046 31.9594180, 120.6972104 31.9596852, 120.6971038 31.9599188, 120.6970106 31.9601674, 120.6969617 31.9604989, 120.6970061 31.9608304, 120.6971704 31.9611921, 120.6974620 31.9616193, 120.6983451 31.9625918, 120.6987132 31.9630746)"
2430,4514,2289,2063,1.25814,4,120,"LINESTRING (120.6855958 31.9491369, 120.6863304 31.9498379, 120.6876405 31.9511588, 120.6892658 31.9529214, 120.6921143 31.9559672, 120.6936773 31.9576798, 120.6939520 31.9579704)"
2431,4517,2062,2292,1.34808,4,120,"LINESTRING (120.6935418 31.9577601, 120.6919340 31.9560864, 120.6891432 31.9529880, 120.6875760 31.9513165, 120.6861665 31.9499048, 120.6849458 31.9487382, 120.6846562 31.9484765, 120.6845149 31.9483494)"
2432,4519,2292,2295,0.98723,4,120,"LINESTRING (120.6845149 31.9483494, 120.6828984 31.9469220, 120.6807711 31.9452819, 120.6783152 31.9434656, 120.6776215 31.9429942, 120.6767325 31.9424239)"
2433,4522,2301,2289,1.08127,4,120,"LINESTRING (120.6772016 31.9425302, 120.6777619 31.9428993, 120.6785209 31.9434142, 120.6809261 31.9451394, 120.6829733 31.9467947, 120.6847786 31.9483741, 120.6850913 31.9486554, 120.6855958 31.9491369)"
2434,4524,2074,2301,3.25483,4,120,"LINESTRING (120.6503071 31.9243361, 120.6512415 31.9252384, 120.6530314 31.9268405, 120.6541226 31.9277565, 120.6556947 31.9290281, 120.6585118 31.9311324, 120.6603813 31.9323978, 120.6637405 31.9344699, 120.6696739 31.9379714, 120.6719106 31.9392981, 120.6724444 31.9396038, 120.6731486 31.9399870, 120.6756711 31.9415000, 120.6772016 31.9425302)"
2435,4526,2295,2053,3.08116,4,120,"LINESTRING (120.6767325 31.9424239, 120.6755369 31.9416570, 120.6730138 31.9401436, 120.6722016 31.9396643, 120.6717118 31.9393753, 120.6706524 31.9387502, 120.6695000 31.9380702, 120.6683028 31.9373708, 120.6636121 31.9346304, 120.6603620 31.9325781, 120.6587848 31.9314955, 120.6583464 31.9311896, 120.6554864 31.9290436, 120.6540330 31.9279278, 120.6530223 31.9270780, 120.6510927 31.9253635)"
2436,4527,774,2076,7.00635,3,120,"LINESTRING (120.6146853 31.8645228, 120.6148123 31.8650724, 120.6151712 31.8667106, 120.6157286 31.8694919, 120.6158092 31.8698939, 120.6163425 31.8723195, 120.6169506 31.8749692, 120.6174241 31.8772549, 120.6179910 31.8794425, 120.6191951 31.8831191, 120.6196734 31.8844777, 120.6208033 31.8870898, 120.6221641 31.8898208, 120.6245628 31.8938650, 120.6256767 31.8954406, 120.6260245 31.8959741, 120.6273364 31.8976965, 120.6277325 31.8981463, 120.6292568 31.8998619, 120.6297058 31.9004441, 120.6319016 31.9027331, 120.6335441 31.9043082, 120.6342861 31.9050627, 120.6357802 31.9066155, 120.6369614 31.9079268, 120.6389240 31.9102729, 120.6411989 31.9133736, 120.6420449 31.9146962, 120.6441600 31.9175667, 120.6455089 31.9192174, 120.6464929 31.9203698)"
2437,4528,362,772,7.16613,3,120,"LINESTRING (120.6469466 31.9210869, 120.6466310 31.9207221, 120.6453845 31.9192813, 120.6431733 31.9165326, 120.6412089 31.9137247, 120.6389903 31.9105953, 120.6369368 31.9080610, 120.6355396 31.9065872, 120.6341423 31.9051614, 120.6319636 31.9029850, 120.6294415 31.9003648, 120.6272874 31.8978527, 120.6272004 31.8977416, 120.6259157 31.8961009, 120.6254769 31.8954759, 120.6244329 31.8939108, 120.6232154 31.8920331, 120.6205794 31.8871657, 120.6194597 31.8845859, 120.6190748 31.8835509, 120.6177869 31.8794586, 120.6170661 31.8764897, 120.6164483 31.8736757, 120.6163301 31.8731198, 120.6159850 31.8714975, 120.6155403 31.8694863, 120.6153344 31.8684648, 120.6149225 31.8665608, 120.6143703 31.8640010)"
2438,4529,2146,1906,0.72259,2,60,"LINESTRING (120.6164215 31.9626099, 120.6165459 31.9625183, 120.6166766 31.9624216, 120.6167824 31.9623504, 120.6185168 31.9606709, 120.6215298 31.9577644)"
2439,4530,1905,2308,0.72291,2,60,"LINESTRING (120.6216112 31.9578718, 120.6214255 31.9580668, 120.6186035 31.9607991, 120.6167725 31.9625352, 120.6166303 31.9626284, 120.6164976 31.9627153)"
2440,4531,1847,1541,2.09322,3,80,"LINESTRING (120.6207601 31.8460767, 120.6204097 31.8460925, 120.6195860 31.8462206, 120.6173965 31.8465617, 120.6152311 31.8468662, 120.6135082 31.8471637, 120.6125437 31.8473369, 120.6121720 31.8474396, 120.6116539 31.8475706, 120.6107944 31.8478441, 120.6091889 31.8483827, 120.6085068 31.8485920, 120.6077690 31.8488059, 120.6071199 31.8489686, 120.6065067 31.8491085, 120.6057310 31.8492606, 120.6050167 31.8493758, 120.6042579 31.8494774, 120.6034884 31.8495581, 120.6023642 31.8496403, 120.6006046 31.8497610, 120.5991854 31.8498634)"
2441,4532,1540,1848,2.09607,3,80,"LINESTRING (120.5991801 31.8497180, 120.6021191 31.8495355, 120.6035299 31.8494307, 120.6045653 31.8492940, 120.6056435 31.8491391, 120.6067271 31.8489249, 120.6075693 31.8487016, 120.6085939 31.8484146, 120.6101872 31.8478951, 120.6113512 31.8475123, 120.6120428 31.8473219, 120.6123115 31.8472480, 120.6134326 31.8470202, 120.6146289 31.8468333, 120.6163401 31.8465964, 120.6185300 31.8462738, 120.6190366 31.8461907, 120.6196082 31.8460887, 120.6204056 31.8459645, 120.6207807 31.8459061)"
2442,4533,1937,1940,0.39078,2,60,"LINESTRING (120.4012710 31.9522199, 120.4014225 31.9521287, 120.4017982 31.9520060, 120.4019889 31.9519717, 120.4030116 31.9517912, 120.4040499 31.9515876, 120.4042769 31.9515431, 120.4044513 31.9515072, 120.4052608 31.9513502)"
2443,4534,1947,1937,0.38987,2,60,"LINESTRING (120.4052937 31.9514526, 120.4042939 31.9516510, 120.4040677 31.9516978, 120.4030402 31.9518680, 120.4020077 31.9520390, 120.4018735 31.9520612, 120.4016252 31.9521180, 120.4012710 31.9522199)"
2444,4536,2332,2326,0.56491,2,60,"LINESTRING (120.3967948 31.9504804, 120.3969710 31.9506186, 120.3975809 31.9520260, 120.3977719 31.9524676, 120.3984021 31.9538232, 120.3984671 31.9539422, 120.3985484 31.9540612, 120.3986318 31.9541181, 120.3987395 31.9541751, 120.3988452 31.9541923, 120.3990078 31.9541820, 120.3991745 31.9541061, 120.3992558 31.9540336, 120.3993046 31.9539336, 120.3993168 31.9538301, 120.3992924 31.9537266, 120.3992640 31.9536680, 120.3992274 31.9536231, 120.3991623 31.9535858)"
2445,4541,608,626,3.61014,2,120,"LINESTRING (120.5781396 31.7984832, 120.5742220 31.8000030, 120.5738670 31.8001341, 120.5730967 31.8004257, 120.5725602 31.8006067, 120.5692890 31.8016819, 120.5671614 31.8023045, 120.5663390 31.8025193, 120.5660394 31.8025975, 120.5653100 31.8027880, 120.5630165 31.8033553, 120.5619379 31.8035807, 120.5606860 31.8037970, 120.5582320 31.8042350, 120.5563908 31.8045009, 120.5543130 31.8047950, 120.5501367 31.8051956, 120.5483565 31.8054101, 120.5449461 31.8059174, 120.5428550 31.8062510, 120.5414051 31.8065616)"
2446,4542,696,603,3.47271,2,120,"LINESTRING (120.5424722 31.8062469, 120.5442407 31.8059166, 120.5449238 31.8058053, 120.5484761 31.8052724, 120.5509805 31.8050036, 120.5551030 31.8045840, 120.5563361 31.8044027, 120.5582390 31.8041230, 120.5600180 31.8038080, 120.5620470 31.8033907, 120.5625270 31.8032920, 120.5631086 31.8031504, 120.5657970 31.8024960, 120.5659448 31.8024535, 120.5662402 31.8023685, 120.5687370 31.8016500, 120.5721076 31.8006200, 120.5728392 31.8003502, 120.5737830 31.8000069, 120.5744310 31.7997550, 120.5777817 31.7984100)"
2447,4545,557,877,0.7588,2,60,"LINESTRING (120.5648329 31.8734855, 120.5649429 31.8737786, 120.5657075 31.8761890, 120.5657366 31.8762807, 120.5657722 31.8763930, 120.5661640 31.8776282, 120.5666595 31.8791904, 120.5668682 31.8801048)"
2448,4546,1136,2257,0.72531,4,80,"LINESTRING (120.5749687 31.8626598, 120.5745008 31.8602034, 120.5741489 31.8583745, 120.5741297 31.8582909, 120.5730264 31.8540033, 120.5723651 31.8518379)"
2449,4547,1047,1911,0.65271,2,60,"LINESTRING (120.5287189 31.8733506, 120.5253298 31.8744479, 120.5240218 31.8748652, 120.5236598 31.8749770, 120.5222670 31.8754396)"
2450,4548,535,1105,0.65562,2,60,"LINESTRING (120.5221875 31.8752393, 120.5235920 31.8748094, 120.5239486 31.8746935, 120.5252657 31.8742956, 120.5282812 31.8733711, 120.5287160 31.8732526)"
2451,4549,1106,1005,0.76806,2,60,"LINESTRING (120.5270987 31.8662358, 120.5223524 31.8676261, 120.5197841 31.8681585, 120.5195898 31.8681962, 120.5195267 31.8682050, 120.5193349 31.8682375)"
2452,4550,543,1107,0.76625,2,60,"LINESTRING (120.5193278 31.8681289, 120.5195606 31.8680828, 120.5197754 31.8680367, 120.5223417 31.8675081, 120.5270836 31.8661543)"
2453,4551,978,979,1.43433,2,60,"LINESTRING (120.5297620 31.8774048, 120.5300452 31.8772788, 120.5306780 31.8768743, 120.5315746 31.8758512, 120.5317637 31.8757203, 120.5320977 31.8755795, 120.5363338 31.8747111, 120.5362049 31.8747983, 120.5322681 31.8756509, 120.5319202 31.8757620, 120.5316470 31.8759107, 120.5312477 31.8763628, 120.5309115 31.8767891, 120.5303814 31.8771618, 120.5300685 31.8773621, 120.5297788 31.8774776)"
2454,4552,1045,995,0.5803,2,60,"LINESTRING (120.5295829 31.8775397, 120.5262103 31.8786098, 120.5260203 31.8786726, 120.5257808 31.8787568, 120.5238322 31.8793643)"
2455,4553,994,1046,0.58124,2,60,"LINESTRING (120.5238086 31.8792976, 120.5257527 31.8786828, 120.5259922 31.8785986, 120.5261802 31.8785447, 120.5295675 31.8774678)"
2456,4554,1134,951,0.6558,3,100,"LINESTRING (120.5023967 31.8627770, 120.5018682 31.8627755, 120.5011463 31.8626987, 120.4994650 31.8624985, 120.4957174 31.8620523, 120.4955245 31.8620273)"
2457,4555,563,2255,0.77323,3,100,"LINESTRING (120.4944762 31.8616622, 120.4952473 31.8617590, 120.4972858 31.8620233, 120.4993893 31.8622921, 120.4997105 31.8623331, 120.5005903 31.8624424, 120.5013429 31.8625243, 120.5019567 31.8625868, 120.5025712 31.8626081)"
2458,4556,1908,2092,0.938,2,60,"LINESTRING (120.5037984 31.8724506, 120.5036477 31.8725002, 120.5031531 31.8726628, 120.5015706 31.8731833, 120.4996689 31.8738087, 120.4995001 31.8738642, 120.4985239 31.8741853, 120.4961488 31.8749664, 120.4945448 31.8754939)"
2459,4557,2091,538,0.93592,2,60,"LINESTRING (120.4945051 31.8753013, 120.4969266 31.8744938, 120.4994207 31.8736622, 120.4995942 31.8736044, 120.5014718 31.8729783, 120.5030614 31.8724482, 120.5035551 31.8722836, 120.5037215 31.8722281)"
2460,4559,1099,2094,0.90207,2,60,"LINESTRING (120.5071410 31.8802197, 120.5069691 31.8802713, 120.5064688 31.8804213, 120.5055934 31.8806838, 120.5029581 31.8814384, 120.5029061 31.8814546, 120.5027893 31.8814880, 120.5007915 31.8820607, 120.4981149 31.8828495)"
2461,4561,2093,1100,0.90379,2,60,"LINESTRING (120.4980327 31.8826687, 120.5006937 31.8818937, 120.5027055 31.8812737, 120.5028730 31.8812221, 120.5055356 31.8804638, 120.5063838 31.8802222, 120.5068868 31.8800790, 120.5070726 31.8800261)"
2462,4562,1085,2369,0.84691,3,60,"LINESTRING (120.5115102 31.8904769, 120.5112914 31.8905743, 120.5108215 31.8907833, 120.5105299 31.8909130, 120.5089795 31.8914504, 120.5074422 31.8919034, 120.5031803 31.8932635)"
2463,4563,2374,1086,0.84891,3,60,"LINESTRING (120.5031177 31.8931580, 120.5073938 31.8917959, 120.5089259 31.8913593, 120.5104494 31.8908128, 120.5107746 31.8906644, 120.5112418 31.8904512, 120.5114586 31.8903523)"
2464,4565,939,2377,0.77853,3,80,"LINESTRING (120.5114113 31.8509026, 120.5110093 31.8507269, 120.5109662 31.8507081, 120.5107788 31.8506024, 120.5103018 31.8503595, 120.5102390 31.8503188, 120.5094402 31.8498249, 120.5093582 31.8497682, 120.5090209 31.8495348, 120.5087524 31.8493059, 120.5071502 31.8479724, 120.5067806 31.8476870, 120.5064858 31.8474593, 120.5063033 31.8473278, 120.5062276 31.8472524, 120.5061428 31.8471703, 120.5059822 31.8469936, 120.5057385 31.8467922, 120.5053771 31.8465423, 120.5051711 31.8463793)"
2465,4567,2381,940,0.77197,3,80,"LINESTRING (120.5053239 31.8462678, 120.5062013 31.8470252, 120.5067123 31.8474487, 120.5072871 31.8478642, 120.5080032 31.8484247, 120.5089885 31.8491958, 120.5092476 31.8494053, 120.5095361 31.8496236, 120.5098807 31.8499068, 120.5103066 31.8501498, 120.5104145 31.8502119, 120.5108535 31.8504641, 120.5114718 31.8508195)"
2466,4568,1832,1554,0.47858,2,60,"LINESTRING (120.6091016 31.8892070, 120.6091820 31.8894589, 120.6104307 31.8933732)"
2467,4569,1850,741,2.30399,2,60,"LINESTRING (120.6243650 31.8225971, 120.6238559 31.8225956, 120.6232521 31.8226058, 120.6230383 31.8226034, 120.6210607 31.8226248, 120.6178158 31.8226599, 120.6176378 31.8226773, 120.6030075 31.8228586, 120.6004219 31.8227766, 120.6000245 31.8227701)"
2468,4570,718,1851,1.87959,2,60,"LINESTRING (120.6045064 31.8227104, 120.6176568 31.8225720, 120.6178335 31.8225617, 120.6230812 31.8225031, 120.6232764 31.8224905, 120.6238805 31.8224844, 120.6240044 31.8224719, 120.6243639 31.8224598)"
2469,4571,1852,2040,0.57984,2,60,"LINESTRING (120.6244244 31.8192081, 120.6239977 31.8192006, 120.6233400 31.8191912, 120.6184389 31.8191775, 120.6182978 31.8191766)"
2470,4572,2041,1853,0.57865,2,60,"LINESTRING (120.6183160 31.8190803, 120.6184520 31.8190810, 120.6233161 31.8191075, 120.6240011 31.8191169, 120.6244299 31.8191245)"
2471,4573,335,1690,0.06139,2,60,"LINESTRING (120.6407970 31.8187691, 120.6411648 31.8187892, 120.6414438 31.8188101)"
2472,4574,2389,336,0.06279,2,60,"LINESTRING (120.6414133 31.8189082, 120.6411533 31.8188805, 120.6409528 31.8188740, 120.6407522 31.8188674)"
2473,4575,2633,9,3.13508,2,80,"LINESTRING (120.6065667 31.7942055, 120.6021986 31.7943312, 120.6015604 31.7943796, 120.6009386 31.7944497, 120.5972629 31.7950622, 120.5970418 31.7950881, 120.5964732 31.7951846, 120.5960120 31.7952707, 120.5955511 31.7953844, 120.5950742 31.7955368, 120.5857555 31.7990803, 120.5812901 31.8007783, 120.5810850 31.8008356, 120.5807286 31.8009907, 120.5804458 31.8011356, 120.5803621 31.8012010, 120.5800694 31.8014919, 120.5796037 31.8018919, 120.5782248 31.8033049, 120.5779026 31.8036308, 120.5776715 31.8038203, 120.5772378 31.8041555, 120.5770027 31.8043065, 120.5766970 31.8044708)"
2474,4576,1743,2634,3.13872,2,80,"LINESTRING (120.5766576 31.8044063, 120.5769563 31.8042495, 120.5771857 31.8041022, 120.5776151 31.8037703, 120.5778207 31.8035769, 120.5781620 31.8032609, 120.5795433 31.8018454, 120.5800094 31.8014450, 120.5803034 31.8011529, 120.5803967 31.8010799, 120.5806890 31.8009302, 120.5810535 31.8007715, 120.5812605 31.8007137, 120.5857293 31.7990145, 120.5950431 31.7954728, 120.5955254 31.7953187, 120.5959919 31.7952036, 120.5964565 31.7951168, 120.5970319 31.7950208, 120.5972547 31.7949866, 120.6009252 31.7943798, 120.6015687 31.7943041, 120.6022073 31.7942534, 120.6065661 31.7941171)"
2475,4577,2207,901,0.5326,3,80,"LINESTRING (120.5896072 31.8502082, 120.5890978 31.8502142, 120.5860223 31.8502031, 120.5851536 31.8502066, 120.5839778 31.8502126)"
2476,4578,902,2261,0.52669,3,80,"LINESTRING (120.5839828 31.8500680, 120.5846075 31.8500650, 120.5860127 31.8500745, 120.5890874 31.8500717, 120.5895498 31.8500760)"
2477,4579,864,1479,1.67362,4,100,"LINESTRING (120.5799729 31.8751197, 120.5835034 31.8741156, 120.5859034 31.8734630, 120.5914187 31.8720019, 120.5939441 31.8713383, 120.5964995 31.8706890, 120.5968528 31.8705945)"
2478,4580,1485,858,1.58691,4,100,"LINESTRING (120.5965382 31.8708596, 120.5938905 31.8715126, 120.5914916 31.8721647, 120.5859477 31.8736241, 120.5848302 31.8739240, 120.5823325 31.8745728, 120.5804996 31.8750602)"
2479,4581,2404,845,0.81923,4,80,"LINESTRING (120.5751242 31.8627312, 120.5755897 31.8653628, 120.5756874 31.8658924, 120.5764369 31.8700369)"
2480,4582,1022,2407,0.52081,4,80,"LINESTRING (120.5762318 31.8700942, 120.5754982 31.8659340, 120.5754163 31.8654000, 120.5749852 31.8627658)"
2481,4583,947,1104,0.9616,2,60,"LINESTRING (120.5430694 31.8792634, 120.5421633 31.8771472, 120.5420142 31.8767499, 120.5415257 31.8746470, 120.5414717 31.8744147, 120.5413539 31.8739179, 120.5412494 31.8734775, 120.5411602 31.8729710, 120.5410655 31.8725175, 120.5409552 31.8720942, 120.5408868 31.8718428, 120.5407966 31.8716364, 120.5406227 31.8713234, 120.5402696 31.8710066)"
2482,4584,986,1109,0.96117,2,60,"LINESTRING (120.5404353 31.8709503, 120.5407179 31.8712600, 120.5409167 31.8715695, 120.5410531 31.8719369, 120.5411790 31.8724581, 120.5412558 31.8728680, 120.5413711 31.8734409, 120.5414780 31.8738881, 120.5415752 31.8742811, 120.5415942 31.8743640, 120.5421384 31.8767323, 120.5432829 31.8792026)"
2483,4585,566,986,1.03968,2,60,"LINESTRING (120.5510062 31.8692297, 120.5467361 31.8703618, 120.5453870 31.8707195, 120.5449429 31.8707420, 120.5432554 31.8703545, 120.5431204 31.8703548, 120.5429621 31.8703676, 120.5428521 31.8703761, 120.5427040 31.8703907, 120.5409166 31.8708316, 120.5404353 31.8709503)"
2484,4586,985,567,1.04345,2,60,"LINESTRING (120.5403844 31.8709101, 120.5405338 31.8708741, 120.5409139 31.8707694, 120.5426644 31.8703370, 120.5428198 31.8703196, 120.5429402 31.8703056, 120.5431076 31.8702900, 120.5432363 31.8702885, 120.5433337 31.8702828, 120.5449520 31.8706820, 120.5453743 31.8706606, 120.5467186 31.8703022, 120.5481185 31.8699289, 120.5509809 31.8691657)"
2485,4587,2343,566,0.85233,3,100,"LINESTRING (120.5541006 31.8764327, 120.5539497 31.8762254, 120.5538233 31.8760451, 120.5537242 31.8759086, 120.5536213 31.8757672, 120.5533827 31.8752408, 120.5520067 31.8718094, 120.5517466 31.8711387, 120.5516984 31.8709984, 120.5515431 31.8705933, 120.5510062 31.8692297)"
2486,4588,972,1019,0.85223,3,100,"LINESTRING (120.5510926 31.8692068, 120.5516197 31.8705487, 120.5517849 31.8709706, 120.5518392 31.8711042, 120.5533984 31.8751412, 120.5535364 31.8754644, 120.5537240 31.8757427, 120.5538716 31.8759693, 120.5540631 31.8762243, 120.5542047 31.8763955)"
2487,4589,568,966,0.15265,3,100,"LINESTRING (120.5448482 31.8609658, 120.5446696 31.8609469, 120.5442246 31.8608931, 120.5432469 31.8607965)"
2488,4590,963,970,0.14359,3,100,"LINESTRING (120.5433574 31.8606934, 120.5442580 31.8607907, 120.5447240 31.8608457, 120.5448625 31.8608611)"
2489,4591,968,984,0.60096,2,60,"LINESTRING (120.5319932 31.8615829, 120.5348207 31.8633255, 120.5348783 31.8633910, 120.5352128 31.8637671, 120.5352585 31.8638186, 120.5353339 31.8639291, 120.5355413 31.8642153, 120.5359597 31.8655299)"
2490,4592,1023,969,0.59666,2,60,"LINESTRING (120.5358766 31.8655197, 120.5356531 31.8648238, 120.5353969 31.8642121, 120.5351840 31.8639346, 120.5350845 31.8638292, 120.5350387 31.8637715, 120.5347296 31.8633817, 120.5323777 31.8618979, 120.5318987 31.8615957)"
2491,4593,534,998,0.82279,3,60,"LINESTRING (120.5219813 31.8752953, 120.5204681 31.8715472, 120.5203985 31.8713598, 120.5202784 31.8710519, 120.5192007 31.8682942, 120.5191932 31.8682641)"
2492,4594,1005,535,0.82183,3,60,"LINESTRING (120.5193349 31.8682375, 120.5193373 31.8682750, 120.5204445 31.8710435, 120.5205599 31.8713304, 120.5206296 31.8715063, 120.5221875 31.8752393)"
2493,4595,532,1131,0.88934,3,60,"LINESTRING (120.5161804 31.8771053, 120.5151425 31.8734212, 120.5151116 31.8732384, 120.5151010 31.8731800, 120.5150292 31.8729277, 120.5149289 31.8725873, 120.5145018 31.8710734, 120.5144450 31.8708720, 120.5140234 31.8692967)"
2494,4596,549,533,0.88826,3,60,"LINESTRING (120.5141693 31.8692635, 120.5150883 31.8725437, 120.5151788 31.8728808, 120.5152494 31.8731338, 120.5152743 31.8731878, 120.5163538 31.8770569)"
2495,4597,2422,532,0.91207,2,60,"LINESTRING (120.5071558 31.8800034, 120.5109558 31.8787492, 120.5111290 31.8787044, 120.5130865 31.8780675, 120.5134604 31.8779590, 120.5161804 31.8771053)"
2496,4598,1914,2425,0.91088,2,60,"LINESTRING (120.5162599 31.8772977, 120.5135013 31.8781599, 120.5131040 31.8782963, 120.5111980 31.8789116, 120.5110366 31.8789685, 120.5072478 31.8801949)"
